id_atendimento;data_atendimento;hora_atendimento;cliente;telefone;cidade;uf;profissional;servico;categoria;valor;forma_pagamento;status;canal_agendamento
100170;2025-08-12;15:00;Cristiane Martins;11980000252;Santo André;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Instagram
100171;2025-08-12;15:00;Mariana Rocha;11980000383;São Caetano do Sul;SP;Patrícia Alves;Manicure;Unhas;35.0;PIX;Concluído;Telefone
100172;2025-08-12;15:30;Rafaela Gomes;11980000356;Diadema;SP;Mariana Silva;Extensão de cílios;Cílios;180.0;Dinheiro;Concluído;Telefone
100173;2025-08-12;16:00;Carla Barbosa;11980000053;Mauá;SP;Renata Souza;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;WhatsApp
100174;2025-08-12;16:30;Flávia Lima;11980000089;Diadema;SP;Juliana Martins;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;Telefone
100175;2025-08-12;17:00;Rafaela Barbosa;11980000381;Santo André;SP;Fernanda Costa;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Instagram
100176;2025-08-12;18:00;Paula Ribeiro;11980000450;São Caetano do Sul;SP;Bruna Oliveira;Escova;Cabelos;70.0;Dinheiro;Concluído;WhatsApp
100177;2025-08-13;09:00;Patrícia Barbosa;11980000196;São Caetano do Sul;SP;Bruna Oliveira;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Presencial
100178;2025-08-13;09:30;Marcela Martins;11980000199;São Paulo;SP;Larissa Santos;Corte feminino;Cabelos;85.0;Cartão de débito;Concluído;Telefone
100179;2025-08-13;10:00;Monique Barbosa;11980000250;São Paulo;SP;Juliana Martins;Pedicure;Unhas;38.0;Cartão de crédito;Concluído;Instagram
100180;2025-08-13;11:00;Débora Martins;11980000408;Diadema;SP;Fernanda Costa;Coloração;Cabelos;144.0;Cartão de débito;Concluído;WhatsApp
100181;2025-08-13;11:30;Marcela Gomes;11980000316;São Bernardo do Campo;SP;Fernanda Costa;Pedicure;Unhas;38.0;PIX;Concluído;Presencial
100182;2025-08-13;11:30;Paula Mendes;11980000414;Diadema;SP;Mariana Silva;Coloração;Cabelos;160.0;Cartão de crédito;Concluído;Presencial
100183;2025-08-13;11:30;Tatiane Mendes;11980000340;Mauá;SP;Renata Souza;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Instagram
100184;2025-08-13;13:30;Viviane Rocha;11980000170;Diadema;SP;Mariana Silva;Manicure;Unhas;33.25;PIX;Concluído;Telefone
100185;2025-08-13;14:00;Simone Ferreira;11980000390;Mauá;SP;Larissa Santos;Pedicure;Unhas;40.0;PIX;Concluído;Telefone
100186;2025-08-13;14:00;Elaine Barbosa;11980000394;São Bernardo do Campo;SP;Renata Souza;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;Instagram
100187;2025-08-13;14:30;Juliana Mendes;11980000188;São Caetano do Sul;SP;Bruna Oliveira;Pedicure;Unhas;40.0;PIX;Concluído;WhatsApp
100188;2025-08-13;14:30;Simone Almeida;11980000184;Santo André;SP;Juliana Martins;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Presencial
100189;2025-08-13;15:00;Viviane Ferreira;11980000142;Mauá;SP;Mariana Silva;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
100190;2025-08-13;15:30;Beatriz Almeida;11980000157;São Caetano do Sul;SP;Renata Souza;Manutenção de cílios;Cílios;90.0;Cartão de crédito;Concluído;Instagram
100191;2025-08-13;17:30;Amanda Barbosa;11980000290;São Paulo;SP;Patrícia Alves;Manutenção de cílios;Cílios;0.0;PIX;Cancelado;Instagram
100192;2025-08-14;09:00;Monique Almeida;11980000093;São Paulo;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;40.5;Cartão de débito;Concluído;Instagram
100193;2025-08-14;09:00;Tatiane Costa;11980000194;Diadema;SP;Bruna Oliveira;Manicure;Unhas;33.25;Dinheiro;Concluído;WhatsApp
100194;2025-08-14;09:30;Elaine Souza;11980000091;São Caetano do Sul;SP;Larissa Santos;Corte feminino;Cabelos;85.0;PIX;Concluído;Instagram
100195;2025-08-14;10:00;Vanessa Lima;11980000245;São Bernardo do Campo;SP;Renata Souza;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;WhatsApp
100196;2025-08-14;10:30;Bruna Rocha;11980000081;São Caetano do Sul;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;WhatsApp
100197;2025-08-14;10:30;Isabela Ribeiro;11980000377;São Paulo;SP;Patrícia Alves;Escova;Cabelos;70.0;Dinheiro;Concluído;Instagram
100198;2025-08-14;10:30;Paula Almeida;11980000364;São Paulo;SP;Camila Rodrigues;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Telefone
100199;2025-08-14;11:30;Larissa Ribeiro;11980000247;Santo André;SP;Larissa Santos;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;WhatsApp
100200;2025-08-14;11:30;Tatiane Gomes;11980000230;Santo André;SP;Larissa Santos;Hidratação;Cabelos;95.0;Dinheiro;Concluído;Instagram
100201;2025-08-14;13:30;Gabriela Gomes;11980000257;São Caetano do Sul;SP;Patrícia Alves;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Instagram
100202;2025-08-14;15:00;Simone Santos;11980000320;Mauá;SP;Fernanda Costa;Pedicure;Unhas;0.0;PIX;Cancelado;Instagram
100203;2025-08-14;15:00;Jéssica Almeida;11980000052;São Caetano do Sul;SP;Renata Souza;Esmaltação em gel;Unhas;80.0;PIX;Concluído;WhatsApp
100204;2025-08-14;15:30;Carla Oliveira;11980000115;Santo André;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;66.5;Dinheiro;Concluído;WhatsApp
100205;2025-08-14;16:00;Amanda Barbosa;11980000290;São Paulo;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Presencial
100206;2025-08-14;16:00;Jéssica Santos;11980000297;Diadema;SP;Patrícia Alves;Alongamento de unhas;Unhas;150.0;PIX;Concluído;Presencial
100207;2025-08-14;16:30;Camila Carvalho;11980000210;São Bernardo do Campo;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de débito;Concluído;Presencial
100208;2025-08-14;16:30;Luciana Almeida;11980000309;São Paulo;SP;Camila Rodrigues;Hidratação;Cabelos;90.25;Cartão de débito;Concluído;Presencial
100209;2025-08-14;17:30;Flávia Martins;11980000412;São Bernardo do Campo;SP;Juliana Martins;Escova;Cabelos;0.0;Dinheiro;Cancelado;WhatsApp
100210;2025-08-14;17:30;Débora Barbosa;11980000092;Diadema;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;Presencial
100211;2025-08-14;18:00;Bianca Santos;11980000066;São Bernardo do Campo;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Telefone
100212;2025-08-15;09:30;Flávia Santos;11980000315;São Bernardo do Campo;SP;Camila Rodrigues;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;Presencial
100213;2025-08-15;09:30;Rafaela Mendes;11980000114;Santo André;SP;Mariana Silva;Manicure;Unhas;35.0;Dinheiro;Concluído;Telefone
100214;2025-08-15;09:30;Jéssica Martins;11980000028;Mauá;SP;Bruna Oliveira;Manutenção de alongamento;Unhas;95.0;Dinheiro;Concluído;Instagram
100215;2025-08-15;10:30;Renata Oliveira;11980000429;São Bernardo do Campo;SP;Mariana Silva;Pedicure;Unhas;40.0;PIX;Concluído;Presencial
100216;2025-08-15;11:30;Priscila Martins;11980000187;Santo André;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Telefone
100217;2025-08-15;11:30;Jéssica Carvalho;11980000185;Diadema;SP;Renata Souza;Design + Henna;Sobrancelhas;60.0;Cartão de débito;Concluído;Telefone
100218;2025-08-15;11:30;Beatriz Lima;11980000365;São Caetano do Sul;SP;Camila Rodrigues;Coloração;Cabelos;160.0;Dinheiro;Concluído;Telefone
100219;2025-08-15;13:00;Vanessa Mendes;11980000343;Santo André;SP;Bruna Oliveira;Alongamento de unhas;Unhas;142.5;PIX;Concluído;Telefone
100220;2025-08-15;13:30;Fernanda Ribeiro;11980000256;São Paulo;SP;Renata Souza;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Instagram
100221;2025-08-15;13:30;Simone Silva;11980000035;São Paulo;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Presencial
100222;2025-08-15;14:00;Renata Lima;11980000372;São Caetano do Sul;SP;Mariana Silva;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Presencial
100223;2025-08-15;14:00;Elaine Gomes;11980000195;Santo André;SP;Juliana Martins;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Presencial
100224;2025-08-15;14:00;Sabrina Ferreira;11980000181;Mauá;SP;Camila Rodrigues;Extensão de cílios;Cílios;180.0;PIX;Concluído;Telefone
100225;2025-08-15;15:30;Cristiane Martins;11980000039;São Bernardo do Campo;SP;Patrícia Alves;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Instagram
100226;2025-08-15;16:30;Cristiane Ferreira;11980000295;Diadema;SP;Camila Rodrigues;Pedicure;Unhas;40.0;PIX;Concluído;Telefone
100227;2025-08-15;17:00;Luciana Ferreira;11980000235;São Caetano do Sul;SP;Juliana Martins;Extensão de cílios;Cílios;180.0;PIX;Concluído;Instagram
100228;2025-08-15;17:00;Bianca Costa;11980000388;São Bernardo do Campo;SP;Mariana Silva;Coloração;Cabelos;160.0;PIX;Concluído;Telefone
100229;2025-08-15;18:00;Sabrina Lima;11980000100;Diadema;SP;Camila Rodrigues;Escova;Cabelos;70.0;Cartão de crédito;Concluído;WhatsApp
100230;2025-08-15;18:00;Cristiane Ferreira;11980000295;Diadema;SP;Fernanda Costa;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Instagram
100231;2025-08-16;09:00;Amanda Carvalho;11980000212;Santo André;SP;Patrícia Alves;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;WhatsApp
100232;2025-08-16;09:00;Amanda Carvalho;11980000212;Santo André;SP;Fernanda Costa;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Presencial
100233;2025-08-16;09:30;Fernanda Santos;11980000405;São Bernardo do Campo;SP;Renata Souza;Manicure;Unhas;35.0;Dinheiro;Concluído;Instagram
100234;2025-08-16;09:30;Viviane Lima;11980000198;Mauá;SP;Larissa Santos;Pedicure;Unhas;40.0;PIX;Concluído;Instagram
100235;2025-08-16;09:30;Paula Rocha;11980000097;São Bernardo do Campo;SP;Mariana Silva;Manicure;Unhas;0.0;PIX;Cancelado;Instagram
100236;2025-08-16;10:00;Juliana Silva;11980000395;Mauá;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Presencial
100237;2025-08-16;10:30;Daniela Ferreira;11980000108;Mauá;SP;Patrícia Alves;Alongamento de unhas;Unhas;150.0;Dinheiro;Concluído;WhatsApp
100238;2025-08-16;11:00;Flávia Santos;11980000315;São Bernardo do Campo;SP;Fernanda Costa;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;Presencial
100239;2025-08-16;11:00;Bruna Carvalho;11980000357;Mauá;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Presencial
100240;2025-08-16;11:30;Flávia Mendes;11980000129;Mauá;SP;Camila Rodrigues;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;WhatsApp
100241;2025-08-16;11:30;Sabrina Ferreira;11980000281;Santo André;SP;Larissa Santos;Manicure;Unhas;35.0;Dinheiro;Concluído;Presencial
100242;2025-08-16;13:00;Natália Carvalho;11980000063;Diadema;SP;Mariana Silva;Hidratação;Cabelos;85.5;Cartão de crédito;Concluído;Telefone
100243;2025-08-16;13:00;Flávia Almeida;11980000285;São Paulo;SP;Bruna Oliveira;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;WhatsApp
100244;2025-08-16;13:30;Carla Mendes;11980000005;Mauá;SP;Bruna Oliveira;Escova;Cabelos;70.0;Cartão de débito;Concluído;Presencial
100245;2025-08-16;14:00;Gabriela Lima;11980000321;Mauá;SP;Renata Souza;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;WhatsApp
100246;2025-08-16;14:00;Monique Almeida;11980000093;São Paulo;SP;Renata Souza;Hidratação;Cabelos;95.0;PIX;Concluído;Instagram
100247;2025-08-16;14:30;Daniela Barbosa;11980000253;Mauá;SP;Renata Souza;Manicure + Pedicure;Unhas;63.0;Dinheiro;Concluído;Presencial
100248;2025-08-16;14:30;Gabriela Barbosa;11980000243;São Paulo;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;0.0;Cartão de crédito;Cancelado;WhatsApp
100249;2025-08-16;14:30;Patrícia Rocha;11980000159;Mauá;SP;Renata Souza;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Instagram
100250;2025-08-16;14:30;Marcela Oliveira;11980000382;Mauá;SP;Juliana Martins;Pedicure;Unhas;38.0;PIX;Concluído;Instagram
100251;2025-08-16;15:00;Letícia Fernandes;11980000015;São Caetano do Sul;SP;Camila Rodrigues;Design + Henna;Sobrancelhas;54.0;Dinheiro;Concluído;Telefone
100252;2025-08-16;15:00;Simone Oliveira;11980000058;São Paulo;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;Presencial
100253;2025-08-16;15:30;Elaine Santos;11980000231;São Bernardo do Campo;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Presencial
100254;2025-08-16;16:00;Paula Ferreira;11980000203;São Caetano do Sul;SP;Renata Souza;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Presencial
100255;2025-08-16;17:00;Débora Gomes;11980000310;São Paulo;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Presencial
100256;2025-08-16;17:00;Carla Barbosa;11980000053;Mauá;SP;Fernanda Costa;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;WhatsApp
100257;2025-08-16;17:00;Tatiane Santos;11980000094;São Bernardo do Campo;SP;Patrícia Alves;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Presencial
100258;2025-08-16;17:30;Patrícia Martins;11980000274;Santo André;SP;Camila Rodrigues;Extensão de cílios;Cílios;0.0;Dinheiro;Cancelado;Telefone
100259;2025-08-16;17:30;Fernanda Gomes;11980000191;São Paulo;SP;Juliana Martins;Pedicure;Unhas;38.0;Cartão de débito;Concluído;WhatsApp
100260;2025-08-16;17:30;Natália Barbosa;11980000269;Mauá;SP;Fernanda Costa;Corte feminino;Cabelos;85.0;PIX;Concluído;Telefone
100261;2025-08-16;17:30;Daniela Ribeiro;11980000182;Diadema;SP;Mariana Silva;Design + Henna;Sobrancelhas;57.0;Dinheiro;Concluído;Presencial
100262;2025-08-16;18:00;Elaine Souza;11980000091;São Caetano do Sul;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Telefone
100263;2025-08-18;09:30;Bianca Lopes;11980000023;Diadema;SP;Patrícia Alves;Pedicure;Unhas;40.0;Dinheiro;Concluído;WhatsApp
100264;2025-08-18;09:30;Jéssica Carvalho;11980000185;Diadema;SP;Bruna Oliveira;Escova;Cabelos;70.0;Cartão de débito;Concluído;WhatsApp
100265;2025-08-18;10:00;Amanda Ferreira;11980000398;Mauá;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Presencial
100266;2025-08-18;11:30;Letícia Ribeiro;11980000375;São Bernardo do Campo;SP;Larissa Santos;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Telefone
100267;2025-08-18;13:00;Vanessa Almeida;11980000311;São Paulo;SP;Juliana Martins;Manicure;Unhas;35.0;PIX;Concluído;WhatsApp
100268;2025-08-18;13:00;Renata Lima;11980000372;São Caetano do Sul;SP;Renata Souza;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Instagram
100269;2025-08-18;13:00;Isabela Mendes;11980000428;São Caetano do Sul;SP;Fernanda Costa;Manicure;Unhas;0.0;PIX;Cancelado;WhatsApp
100270;2025-08-18;13:30;Camila Souza;11980000360;Mauá;SP;Juliana Martins;Manicure;Unhas;35.0;Cartão de débito;Concluído;Presencial
100271;2025-08-18;15:00;Beatriz Oliveira;11980000393;Diadema;SP;Patrícia Alves;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
100272;2025-08-18;16:00;Cristiane Ferreira;11980000376;São Paulo;SP;Renata Souza;Manicure;Unhas;35.0;Cartão de crédito;Concluído;WhatsApp
100273;2025-08-18;17:30;Luciana Lima;11980000249;São Paulo;SP;Larissa Santos;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Telefone
100274;2025-08-18;18:00;Simone Mendes;11980000293;São Caetano do Sul;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;60.0;Cartão de débito;Concluído;Instagram
100275;2025-08-18;18:00;Beatriz Lima;11980000278;São Bernardo do Campo;SP;Mariana Silva;Manutenção de alongamento;Unhas;95.0;Cartão de crédito;Concluído;Telefone
100276;2025-08-19;09:00;Bruna Barbosa;11980000446;Santo André;SP;Renata Souza;Manutenção de cílios;Cílios;90.0;Dinheiro;Concluído;WhatsApp
100277;2025-08-19;09:00;Beatriz Ferreira;11980000098;São Bernardo do Campo;SP;Mariana Silva;Manicure + Pedicure;Unhas;63.0;Cartão de crédito;Concluído;Presencial
100278;2025-08-19;09:30;Tatiane Gomes;11980000230;Santo André;SP;Bruna Oliveira;Manicure;Unhas;0.0;PIX;Não Compareceu;Instagram
100279;2025-08-19;10:00;Natália Costa;11980000120;São Paulo;SP;Fernanda Costa;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Telefone
100280;2025-08-19;10:00;Amanda Ferreira;11980000398;Mauá;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Telefone
100281;2025-08-19;10:30;Tatiane Martins;11980000406;Santo André;SP;Larissa Santos;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Presencial
100282;2025-08-19;11:00;Sabrina Ferreira;11980000281;Santo André;SP;Larissa Santos;Design de sobrancelhas;Sobrancelhas;45.0;PIX;Concluído;WhatsApp
100283;2025-08-19;11:00;Simone Oliveira;11980000058;São Paulo;SP;Camila Rodrigues;Pedicure;Unhas;40.0;Cartão de débito;Concluído;WhatsApp
100284;2025-08-19;11:30;Juliana Ribeiro;11980000282;Diadema;SP;Bruna Oliveira;Esmaltação em gel;Unhas;76.0;Dinheiro;Concluído;Telefone
100285;2025-08-19;13:00;Natália Martins;11980000131;São Paulo;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
100286;2025-08-19;13:00;Cristiane Carvalho;11980000287;São Paulo;SP;Renata Souza;Esmaltação em gel;Unhas;80.0;Cartão de crédito;Concluído;Telefone
100287;2025-08-19;13:00;Patrícia Pereira;11980000312;São Bernardo do Campo;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;Presencial
100288;2025-08-19;13:30;Simone Santos;11980000320;Mauá;SP;Patrícia Alves;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;WhatsApp
100289;2025-08-19;13:30;Letícia Costa;11980000164;Diadema;SP;Patrícia Alves;Manicure + Pedicure;Unhas;63.0;Dinheiro;Concluído;WhatsApp
100290;2025-08-19;13:30;Renata Almeida;11980000155;Mauá;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Telefone
100291;2025-08-19;15:00;Camila Silva;11980000041;São Paulo;SP;Camila Rodrigues;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;WhatsApp
100292;2025-08-19;15:00;Beatriz Almeida;11980000157;São Caetano do Sul;SP;Larissa Santos;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;Telefone
100293;2025-08-19;16:00;Sabrina Ferreira;11980000281;Santo André;SP;Bruna Oliveira;Pedicure;Unhas;40.0;Cartão de crédito;Concluído;Presencial
100294;2025-08-19;16:00;Rafaela Mendes;11980000114;Santo André;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;WhatsApp
100295;2025-08-19;16:30;Juliana Ribeiro;11980000282;Diadema;SP;Mariana Silva;Escova;Cabelos;66.5;Dinheiro;Concluído;Telefone
100296;2025-08-19;17:00;Larissa Martins;11980000284;Diadema;SP;Patrícia Alves;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Instagram
100297;2025-08-20;10:30;Vanessa Rocha;11980000119;Diadema;SP;Bruna Oliveira;Esmaltação em gel;Unhas;76.0;Dinheiro;Concluído;WhatsApp
100298;2025-08-20;11:00;Larissa Souza;11980000095;Santo André;SP;Mariana Silva;Escova;Cabelos;66.5;Cartão de débito;Concluído;Presencial
100299;2025-08-20;11:00;Beatriz Lima;11980000278;São Bernardo do Campo;SP;Patrícia Alves;Pedicure;Unhas;38.0;Cartão de crédito;Concluído;Telefone
100300;2025-08-20;11:00;Priscila Pereira;11980000353;São Paulo;SP;Patrícia Alves;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;WhatsApp
100301;2025-08-20;11:30;Daniela Ribeiro;11980000171;Diadema;SP;Larissa Santos;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;Telefone
100302;2025-08-20;13:30;Isabela Rocha;11980000014;Santo André;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de crédito;Concluído;Telefone
100303;2025-08-20;14:00;Camila Souza;11980000211;São Caetano do Sul;SP;Fernanda Costa;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;Instagram
100304;2025-08-20;14:00;Patrícia Oliveira;11980000121;São Caetano do Sul;SP;Fernanda Costa;Escova;Cabelos;63.0;PIX;Concluído;Telefone
100305;2025-08-20;15:30;Raquel Rocha;11980000339;Mauá;SP;Fernanda Costa;Design + Henna;Sobrancelhas;60.0;PIX;Concluído;Presencial
100306;2025-08-20;16:00;Larissa Ribeiro;11980000116;São Bernardo do Campo;SP;Patrícia Alves;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;Instagram
100307;2025-08-20;16:30;Beatriz Barbosa;11980000214;Mauá;SP;Renata Souza;Design de sobrancelhas;Sobrancelhas;0.0;Cartão de débito;Não Compareceu;Presencial
100308;2025-08-20;17:00;Carla Barbosa;11980000096;Diadema;SP;Renata Souza;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Telefone
100309;2025-08-21;09:30;Sabrina Souza;11980000286;Diadema;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;Dinheiro;Concluído;Telefone
